order_id,customer_id,order_date,status,payment_method,discount_pct,shipping_cost
ORD0000364,CUST01170,2024-05-14,Delivered,PayPal,0.0,3.7
ORD0000365,CUST01187,2024-09-16,Delivered,Wallet,0.0,11.29
ORD0000366,CUST01494,2023-12-06,Delivered,Credit Card,0.0,3.98
ORD0000367,CUST01769,2024-06-21,Delivered,Wallet,0.1,11.1
ORD0000368,CUST00808,2022-12-03,Returned,Credit Card,0.15,3.03
ORD0000369,CUST01890,2024-01-13,Delivered,Net Banking,0.1,4.81
ORD0000370,CUST01841,2024-10-25,Delivered,Net Banking,0.0,2.51
ORD0000371,CUST00395,2024-09-08,Delivered,Credit Card,0.0,8.65
ORD0000372,CUST00237,2024-01-02,Delivered,Wallet,0.15,14.4
ORD0000373,CUST01580,2023-10-15,Delivered,Credit Card,0.0,1.94
ORD0000374,CUST01478,2024-08-20,Delivered,Wallet,0.1,11.14
ORD0000375,CUST01530,2024-12-17,Delivered,Debit Card,0.0,6.47
ORD0000376,CUST01353,2022-10-12,Delivered,PayPal,0.15,11.65
ORD0000377,CUST00206,2023-11-15,Delivered,Wallet,0.1,5.92
ORD0000378,CUST00276,2023-03-04,Delivered,Credit Card,0.0,12.6
ORD0000379,CUST01660,2024-10-04,Delivered,Debit Card,0.0,10.74
ORD0000380,CUST01687,2022-09-12,Delivered,UPI,0.0,1.78
ORD0000381,CUST01126,2024-06-28,Delivered,Debit Card,0.0,3.18
ORD0000382,CUST00053,2024-10-09,Processing,UPI,0.15,1.85
ORD0000383,CUST00570,2023-03-24,Delivered,UPI,0.05,10.78
ORD0000384,CUST00702,2023-11-20,Delivered,Wallet,0.15,9.48
ORD0000385,CUST00512,2022-11-08,Delivered,UPI,0.05,14.35
ORD0000386,CUST01276,2024-09-10,Delivered,PayPal,0.05,5.58
ORD0000387,CUST01724,2024-11-09,Delivered,UPI,0.1,6.51
ORD0000388,CUST01576,2024-03-15,Returned,Credit Card,0.05,3.11
ORD0000389,CUST00566,2024-10-31,Delivered,Credit Card,0.05,8.17
ORD0000390,CUST01214,2024-04-25,Returned,PayPal,0.0,10.56
ORD0000391,CUST00928,2022-07-28,Delivered,Debit Card,0.05,4.98
ORD0000392,CUST01442,2023-02-09,Delivered,Debit Card,0.05,5.23
ORD0000393,CUST01150,2022-03-05,Delivered,Debit Card,0.2,9.1
ORD0000394,CUST01717,2024-02-09,Cancelled,Debit Card,0.05,1.18
ORD0000395,CUST00039,2022-02-22,Delivered,UPI,0.0,6.38
ORD0000396,CUST00052,2023-08-08,Returned,Net Banking,0.0,7.28
ORD0000397,CUST01200,2023-03-08,Delivered,Credit Card,0.15,12.31
ORD0000398,CUST00511,2024-11-13,Processing,Debit Card,0.0,0.63
ORD0000399,CUST01325,2024-09-21,Delivered,UPI,0.05,11.75
ORD0000400,CUST00949,2024-12-28,Delivered,UPI,0.0,5.73
ORD0000401,CUST01957,2024-07-09,Delivered,Credit Card,0.05,7.28
ORD0000402,CUST00895,2023-10-03,Delivered,Net Banking,0.1,10.05
ORD0000403,CUST00914,2022-07-10,Delivered,PayPal,0.1,2.48
ORD0000404,CUST00105,2024-11-29,Delivered,Debit Card,0.15,1.59
ORD0000405,CUST01741,2024-12-25,Cancelled,Credit Card,0.05,3.53
ORD0000406,CUST01813,2024-08-20,Delivered,Credit Card,0.0,1.25
ORD0000407,CUST01976,2024-12-09,Cancelled,Credit Card,0.05,14.56
ORD0000408,CUST01069,2024-01-01,Delivered,UPI,0.0,14.59
ORD0000409,CUST00354,2023-09-24,Returned,Credit Card,0.0,6.28
ORD0000410,CUST01725,2023-04-02,Delivered,Net Banking,0.0,6.05
ORD0000411,CUST01621,2024-04-06,Delivered,Net Banking,0.05,2.26
ORD0000412,CUST01206,2024-02-04,Delivered,Credit Card,0.0,11.85
ORD0000413,CUST01843,2024-10-19,Delivered,PayPal,0.0,10.11
ORD0000414,CUST00220,2024-07-18,Delivered,Wallet,0.15,10.05
ORD0000415,CUST01813,2024-09-04,Cancelled,PayPal,0.1,12.53
ORD0000416,CUST01476,2023-06-20,Cancelled,PayPal,0.05,6.8
ORD0000417,CUST00024,2023-08-19,Delivered,Debit Card,0.0,2.4
ORD0000418,CUST01030,2024-05-08,Delivered,Wallet,0.05,7.53
ORD0000419,CUST00983,2024-09-04,Processing,UPI,0.1,9.03
ORD0000420,CUST01707,2024-02-17,Delivered,Credit Card,0.0,8.8
ORD0000421,CUST00477,2024-06-02,Delivered,Credit Card,0.05,5.13
ORD0000422,CUST00738,2024-04-18,Delivered,PayPal,0.05,1.87
ORD0000423,CUST01788,2023-06-09,Delivered,Net Banking,0.0,6.25
ORD0000424,CUST01218,2024-08-26,Delivered,Credit Card,0.05,8.2
ORD0000425,CUST00848,2024-03-31,Returned,Debit Card,0.0,12.6
ORD0000426,CUST00865,2024-11-17,Delivered,Debit Card,0.05,10.48
ORD0000427,CUST00781,2024-12-07,Delivered,Credit Card,0.15,4.91
ORD0000428,CUST01257,2023-02-05,Delivered,Credit Card,0.1,12.67
ORD0000429,CUST00145,2024-01-01,Delivered,Credit Card,0.1,3.41
ORD0000430,CUST00644,2024-07-28,Delivered,Debit Card,0.1,1.5
ORD0000431,CUST00777,2024-04-21,Delivered,Wallet,0.0,9.77
ORD0000432,CUST01087,2024-11-20,Delivered,UPI,0.0,14.98
ORD0000433,CUST00884,2024-12-13,Delivered,UPI,0.0,3.93
ORD0000434,CUST00868,2024-07-18,Delivered,Net Banking,0.05,13.39
ORD0000435,CUST01601,2024-12-06,Returned,Debit Card,0.0,3.64
ORD0000436,CUST00690,2024-12-04,Delivered,Wallet,0.0,5.01
ORD0000437,CUST00329,2024-01-11,Delivered,Debit Card,0.0,14.45
ORD0000438,CUST01565,2024-03-08,Delivered,Credit Card,0.0,1.19
ORD0000439,CUST00763,2024-03-06,Returned,Net Banking,0.0,9.59
ORD0000440,CUST01145,2023-04-22,Delivered,Net Banking,0.0,8.93
ORD0000441,CUST01308,2024-09-08,Delivered,Debit Card,0.1,0.8
ORD0000442,CUST00881,2024-03-20,Delivered,Net Banking,0.1,0.72
ORD0000443,CUST00359,2024-09-15,Delivered,Wallet,0.1,11.27
ORD0000444,CUST00065,2024-11-23,Cancelled,Wallet,0.0,5.51
ORD0000445,CUST00229,2023-11-25,Cancelled,Wallet,0.0,14.77
ORD0000446,CUST01568,2024-07-20,Delivered,Net Banking,0.05,11.0
ORD0000447,CUST00393,2024-12-13,Delivered,Credit Card,0.1,13.47
ORD0000448,CUST00125,2022-08-03,Delivered,Debit Card,0.0,12.4
ORD0000449,CUST00792,2024-09-20,Processing,PayPal,0.2,10.79
ORD0000450,CUST00678,2024-05-21,Cancelled,Wallet,0.0,11.82
ORD0000451,CUST00587,2024-05-23,Cancelled,PayPal,0.1,14.83
ORD0000452,CUST00536,2024-07-21,Delivered,Debit Card,0.1,12.29
ORD0000453,CUST00494,2024-10-14,Delivered,UPI,0.0,14.41
ORD0000454,CUST01164,2024-08-29,Processing,Debit Card,0.05,13.27
ORD0000455,CUST01716,2024-11-21,Delivered,Wallet,0.1,2.06
ORD0000456,CUST01766,2024-12-27,Delivered,PayPal,0.0,2.63
ORD0000457,CUST01329,2024-05-26,Delivered,Debit Card,0.0,3.57
ORD0000458,CUST01885,2023-05-22,Cancelled,Debit Card,0.05,7.76
ORD0000459,CUST00344,2024-06-09,Delivered,Credit Card,0.1,2.78
ORD0000460,CUST00130,2024-12-10,Delivered,UPI,0.05,1.72
ORD0000461,CUST01675,2024-09-06,Delivered,Credit Card,0.0,4.33
ORD0000462,CUST01547,2023-05-09,Returned,Net Banking,0.0,9.62
ORD0000463,CUST01775,2024-08-07,Delivered,Credit Card,0.1,0.52
ORD0000464,CUST01711,2024-05-05,Cancelled,PayPal,0.0,14.15
ORD0000465,CUST00551,2022-08-18,Delivered,UPI,0.15,13.74
ORD0000466,CUST01442,2023-03-25,Processing,UPI,0.0,8.12
ORD0000467,CUST00962,2023-01-18,Delivered,Net Banking,0.0,11.4
ORD0000468,CUST00289,2024-03-16,Delivered,Net Banking,0.05,6.08
ORD0000469,CUST01082,2024-10-08,Delivered,Net Banking,0.05,13.47
ORD0000470,CUST00149,2024-06-18,Delivered,UPI,0.1,2.71
ORD0000471,CUST00048,2023-07-27,Delivered,Debit Card,0.15,6.47
ORD0000472,CUST00779,2023-09-18,Delivered,Credit Card,0.0,11.42
ORD0000473,CUST00944,2024-12-13,Delivered,Wallet,0.1,11.22
ORD0000474,CUST01110,2024-10-01,Returned,Debit Card,0.05,4.2
ORD0000475,CUST00363,2024-02-26,Delivered,PayPal,0.15,7.68
ORD0000476,CUST01477,2023-09-17,Delivered,Net Banking,0.0,5.2
ORD0000477,CUST00654,2024-03-21,Delivered,Net Banking,0.0,2.12
ORD0000478,CUST00130,2024-11-17,Delivered,PayPal,0.15,6.15
ORD0000479,CUST01252,2024-11-16,Cancelled,PayPal,0.15,0.08
ORD0000480,CUST00375,2023-01-07,Delivered,Debit Card,0.1,1.35
ORD0000481,CUST01314,2023-10-01,Delivered,Credit Card,0.05,9.16
ORD0000482,CUST01531,2024-05-10,Delivered,UPI,0.0,0.8
ORD0000483,CUST00146,2024-07-22,Delivered,Credit Card,0.1,14.35
ORD0000484,CUST01176,2023-05-28,Delivered,PayPal,0.0,3.41
ORD0000485,CUST01215,2024-10-03,Delivered,UPI,0.15,5.17
ORD0000486,CUST01713,2022-10-19,Processing,Net Banking,0.1,13.89
ORD0000487,CUST00315,2023-12-26,Delivered,UPI,0.1,3.33
ORD0000488,CUST00437,2024-02-05,Delivered,Debit Card,0.05,5.06
ORD0000489,CUST01527,2024-05-21,Delivered,Debit Card,0.05,14.85
ORD0000490,CUST01887,2024-10-30,Cancelled,PayPal,0.2,6.09
ORD0000491,CUST00685,2024-02-08,Delivered,PayPal,0.05,10.57
ORD0000492,CUST00688,2024-06-03,Delivered,Debit Card,0.2,3.09
ORD0000493,CUST00070,2024-12-14,Cancelled,PayPal,0.15,1.61
ORD0000494,CUST01822,2023-09-27,Delivered,Credit Card,0.0,6.94
ORD0000495,CUST00292,2023-10-12,Returned,UPI,0.1,10.23
ORD0000496,CUST01299,2022-11-10,Delivered,Debit Card,0.05,4.73
ORD0000497,CUST01846,2023-09-09,Returned,PayPal,0.15,13.08
ORD0000498,CUST01556,2022-11-18,Delivered,Debit Card,0.0,12.94
ORD0000499,CUST01958,2024-09-23,Delivered,Wallet,0.1,2.87
ORD0000500,CUST01907,2024-08-09,Delivered,PayPal,0.05,9.66
ORD0000501,CUST01583,2022-04-29,Delivered,Credit Card,0.15,0.05
ORD0000502,CUST00878,2023-07-08,Delivered,PayPal,0.1,0.97
ORD0000503,CUST01263,2023-11-23,Processing,Debit Card,0.0,13.64
ORD0000504,CUST00795,2022-08-22,Delivered,UPI,0.05,8.54
ORD0000505,CUST01932,2024-12-22,Delivered,UPI,0.0,10.76
ORD0000506,CUST00547,2022-09-28,Delivered,Wallet,0.2,2.91
ORD0000507,CUST00805,2024-04-02,Delivered,Debit Card,0.1,5.01
ORD0000508,CUST01697,2023-08-16,Delivered,UPI,0.0,4.7
ORD0000509,CUST00586,2022-12-22,Delivered,Net Banking,0.0,0.92
ORD0000510,CUST00449,2024-12-11,Delivered,Credit Card,0.0,1.05
ORD0000511,CUST00501,2022-08-10,Delivered,Net Banking,0.2,13.7
ORD0000512,CUST00182,2024-05-04,Delivered,Debit Card,0.0,9.24
ORD0000513,CUST00685,2024-11-06,Returned,Net Banking,0.05,6.77
ORD0000514,CUST00473,2024-12-30,Returned,Debit Card,0.05,11.96
ORD0000515,CUST00947,2024-12-23,Cancelled,Debit Card,0.1,0.02
ORD0000516,CUST01462,2024-12-02,Delivered,UPI,0.0,10.51
ORD0000517,CUST00723,2024-11-30,Cancelled,Net Banking,0.1,8.59
ORD0000518,CUST00889,2022-08-12,Delivered,Debit Card,0.05,8.03
ORD0000519,CUST01496,2024-06-25,Delivered,UPI,0.05,2.51
ORD0000520,CUST01452,2023-10-23,Delivered,Debit Card,0.1,7.18
ORD0000521,CUST01042,2024-09-14,Delivered,Net Banking,0.0,4.14
ORD0000522,CUST00364,2024-07-16,Delivered,Debit Card,0.0,9.38
ORD0000523,CUST00569,2023-11-14,Delivered,Debit Card,0.0,10.97
ORD0000524,CUST01436,2022-10-10,Delivered,Wallet,0.1,0.2
ORD0000525,CUST00568,2024-12-08,Delivered,Debit Card,0.0,1.96
ORD0000526,CUST00764,2024-01-01,Delivered,Debit Card,0.1,7.55
ORD0000527,CUST00404,2023-09-17,Delivered,PayPal,0.1,10.73
ORD0000528,CUST00815,2024-11-09,Delivered,Debit Card,0.05,1.98
ORD0000529,CUST01226,2023-01-27,Delivered,Wallet,0.15,14.67
ORD0000530,CUST01772,2024-12-02,Delivered,Net Banking,0.15,11.24
ORD0000531,CUST01725,2024-09-30,Returned,UPI,0.0,5.88
ORD0000532,CUST01923,2024-10-05,Delivered,Credit Card,0.0,5.5
ORD0000533,CUST01954,2024-12-13,Returned,Debit Card,0.0,10.51
ORD0000534,CUST01191,2023-10-11,Delivered,PayPal,0.1,9.84
ORD0000535,CUST01239,2023-01-10,Delivered,PayPal,0.05,0.13
ORD0000536,CUST00266,2023-05-16,Delivered,Credit Card,0.05,1.33
ORD0000537,CUST01391,2024-05-27,Returned,Credit Card,0.05,8.01
ORD0000538,CUST01484,2023-10-17,Cancelled,Wallet,0.1,9.01
ORD0000539,CUST00694,2024-11-13,Cancelled,PayPal,0.1,14.21
ORD0000540,CUST01657,2024-11-29,Delivered,PayPal,0.0,12.73
ORD0000541,CUST00758,2024-10-30,Delivered,Wallet,0.0,8.46
ORD0000542,CUST00823,2024-12-17,Delivered,PayPal,0.1,10.83
ORD0000543,CUST01756,2024-01-19,Delivered,Net Banking,0.15,11.65
ORD0000544,CUST00428,2023-11-02,Delivered,PayPal,0.0,5.55
ORD0000545,CUST01879,2023-09-23,Delivered,Debit Card,0.1,11.41
ORD0000546,CUST00814,2023-12-09,Returned,Debit Card,0.0,0.2
ORD0000547,CUST00789,2023-08-17,Cancelled,Wallet,0.0,14.3
ORD0000548,CUST01928,2023-12-15,Returned,PayPal,0.0,13.29
ORD0000549,CUST01161,2024-02-19,Delivered,Debit Card,0.1,1.56
ORD0000550,CUST00291,2023-03-10,Delivered,UPI,0.1,1.39
ORD0000551,CUST01822,2024-04-25,Returned,Wallet,0.0,9.76
ORD0000552,CUST01317,2024-12-30,Delivered,Wallet,0.05,0.38
ORD0000553,CUST00948,2024-10-22,Delivered,Wallet,0.05,4.86
ORD0000554,CUST00229,2024-03-12,Cancelled,Credit Card,0.05,13.88
ORD0000555,CUST00129,2022-03-12,Cancelled,Wallet,0.0,7.79
ORD0000556,CUST00949,2024-12-09,Delivered,PayPal,0.0,3.4
ORD0000557,CUST01651,2024-12-12,Delivered,Debit Card,0.05,13.63
ORD0000558,CUST01275,2024-07-15,Delivered,UPI,0.0,2.64
ORD0000559,CUST01473,2023-10-02,Processing,Wallet,0.0,10.24
ORD0000560,CUST01236,2024-12-09,Delivered,UPI,0.0,10.37
ORD0000561,CUST00875,2022-12-03,Delivered,UPI,0.2,5.96
ORD0000562,CUST01614,2022-11-28,Delivered,Debit Card,0.1,5.72
ORD0000563,CUST00320,2024-06-10,Delivered,Net Banking,0.05,3.33
ORD0000564,CUST00411,2023-12-25,Delivered,Debit Card,0.0,3.15
ORD0000565,CUST00316,2024-05-28,Delivered,Wallet,0.1,8.49
ORD0000566,CUST00375,2024-12-17,Processing,PayPal,0.0,9.84
ORD0000567,CUST01401,2024-12-25,Delivered,Debit Card,0.0,0.09
ORD0000568,CUST01338,2024-07-25,Delivered,Wallet,0.0,1.08
ORD0000569,CUST00470,2024-10-30,Delivered,PayPal,0.0,10.96
ORD0000570,CUST01637,2023-10-08,Cancelled,PayPal,0.1,1.3
ORD0000571,CUST01912,2024-04-30,Delivered,Net Banking,0.1,14.77
ORD0000572,CUST01649,2023-12-18,Delivered,Debit Card,0.1,0.27
ORD0000573,CUST00146,2024-12-18,Returned,Debit Card,0.05,10.93
ORD0000574,CUST01927,2023-05-17,Delivered,UPI,0.1,13.59
ORD0000575,CUST00832,2022-12-12,Delivered,Debit Card,0.05,1.11
ORD0000576,CUST01578,2024-12-03,Delivered,Wallet,0.1,11.47
ORD0000577,CUST01274,2024-11-06,Delivered,Debit Card,0.05,12.61
ORD0000578,CUST00633,2023-08-28,Delivered,Wallet,0.05,11.78
ORD0000579,CUST00094,2024-11-20,Delivered,Credit Card,0.0,11.62
ORD0000580,CUST01311,2024-01-20,Returned,Credit Card,0.0,10.66
ORD0000581,CUST00951,2024-12-03,Delivered,UPI,0.05,7.45
ORD0000582,CUST00922,2024-01-20,Cancelled,Debit Card,0.0,5.78
ORD0000583,CUST01757,2024-07-26,Delivered,PayPal,0.05,4.72
ORD0000584,CUST01206,2024-03-24,Processing,Net Banking,0.05,2.8
ORD0000585,CUST00282,2024-08-24,Delivered,Debit Card,0.0,0.74
ORD0000586,CUST00368,2024-05-06,Delivered,Debit Card,0.0,6.94
ORD0000587,CUST01748,2024-03-25,Delivered,Net Banking,0.15,12.75
ORD0000588,CUST00508,2024-09-02,Processing,PayPal,0.1,11.18
ORD0000589,CUST01622,2024-06-08,Delivered,Net Banking,0.0,8.84
ORD0000590,CUST00464,2024-10-12,Cancelled,PayPal,0.15,0.26
ORD0000591,CUST00673,2024-12-06,Delivered,UPI,0.05,10.85
ORD0000592,CUST01316,2024-08-21,Delivered,Credit Card,0.15,3.74
ORD0000593,CUST00913,2022-12-18,Delivered,UPI,0.0,11.43
ORD0000594,CUST00588,2024-03-31,Delivered,Net Banking,0.05,1.98
ORD0000595,CUST01161,2024-03-21,Returned,Credit Card,0.0,2.23
ORD0000596,CUST01838,2024-07-10,Delivered,Debit Card,0.1,11.01
ORD0000597,CUST00803,2024-09-08,Delivered,Wallet,0.0,12.59
ORD0000598,CUST00388,2024-03-17,Delivered,Debit Card,0.0,1.27
ORD0000599,CUST00760,2023-07-31,Cancelled,Debit Card,0.0,2.86
ORD0000600,CUST00635,2024-08-28,Delivered,Debit Card,0.0,9.84
ORD0000601,CUST01463,2024-04-21,Delivered,Wallet,0.1,5.94
ORD0000602,CUST01763,2024-08-30,Delivered,Credit Card,0.05,2.29
ORD0000603,CUST00540,2023-06-06,Processing,PayPal,0.0,0.88
ORD0000604,CUST00335,2024-03-29,Returned,PayPal,0.05,6.33
ORD0000605,CUST01495,2024-05-26,Delivered,Debit Card,0.0,9.35
ORD0000606,CUST00276,2023-12-08,Delivered,Debit Card,0.2,3.07
ORD0000607,CUST00405,2024-07-21,Delivered,Wallet,0.05,10.38
ORD0000608,CUST00897,2024-08-21,Delivered,Net Banking,0.05,5.21
ORD0000609,CUST00115,2024-02-13,Cancelled,Debit Card,0.0,11.02
ORD0000610,CUST00060,2023-08-06,Delivered,Debit Card,0.15,0.7
ORD0000611,CUST00187,2024-05-02,Delivered,Wallet,0.2,11.96
ORD0000612,CUST00900,2024-07-05,Cancelled,Net Banking,0.0,6.94
ORD0000613,CUST00217,2024-12-24,Returned,Debit Card,0.05,13.88
ORD0000614,CUST00466,2024-03-06,Returned,Wallet,0.05,7.04
ORD0000615,CUST00369,2022-11-13,Delivered,Net Banking,0.0,11.73
ORD0000616,CUST00578,2023-10-04,Cancelled,Debit Card,0.1,14.21
ORD0000617,CUST01627,2023-05-01,Delivered,Credit Card,0.0,1.79
ORD0000618,CUST01410,2024-11-15,Returned,Credit Card,0.1,10.04
ORD0000619,CUST00310,2024-08-10,Delivered,Net Banking,0.2,3.78
ORD0000620,CUST01012,2024-07-09,Delivered,UPI,0.0,14.18
ORD0000621,CUST00044,2024-09-20,Returned,Credit Card,0.0,5.64
ORD0000622,CUST01211,2024-08-31,Delivered,Debit Card,0.2,11.1
ORD0000623,CUST00415,2024-06-06,Delivered,Credit Card,0.05,4.57
ORD0000624,CUST00952,2024-10-05,Returned,PayPal,0.0,9.21
ORD0000625,CUST00147,2024-09-17,Delivered,Wallet,0.0,6.72
ORD0000626,CUST00875,2023-06-10,Delivered,Wallet,0.15,4.75
ORD0000627,CUST01887,2024-03-11,Delivered,Debit Card,0.1,13.68
ORD0000628,CUST00716,2024-12-09,Delivered,Debit Card,0.1,0.42
ORD0000629,CUST01214,2024-08-03,Delivered,UPI,0.0,3.28
ORD0000630,CUST01552,2024-09-14,Delivered,UPI,0.05,3.67
ORD0000631,CUST01481,2024-11-14,Delivered,Credit Card,0.2,6.47
ORD0000632,CUST01054,2022-07-21,Delivered,Credit Card,0.05,2.92
ORD0000633,CUST01095,2024-11-25,Returned,Debit Card,0.1,0.96
ORD0000634,CUST01602,2022-09-12,Delivered,Wallet,0.0,13.68
ORD0000635,CUST00315,2024-02-29,Delivered,UPI,0.05,4.47
ORD0000636,CUST01088,2024-08-21,Delivered,UPI,0.05,4.64
ORD0000637,CUST00088,2024-05-09,Delivered,UPI,0.15,6.63
ORD0000638,CUST01590,2024-04-23,Delivered,UPI,0.0,11.23
ORD0000639,CUST00229,2024-11-25,Delivered,Debit Card,0.15,2.69
ORD0000640,CUST01414,2023-01-27,Delivered,PayPal,0.0,7.98
ORD0000641,CUST00185,2024-12-04,Returned,UPI,0.05,8.82
ORD0000642,CUST01335,2023-05-11,Delivered,Wallet,0.0,8.24
ORD0000643,CUST00840,2024-04-01,Delivered,Wallet,0.1,0.03
ORD0000644,CUST01105,2023-11-09,Delivered,Credit Card,0.0,0.06
ORD0000645,CUST01816,2024-12-12,Cancelled,Credit Card,0.05,14.03
ORD0000646,CUST01352,2024-10-04,Delivered,Wallet,0.0,6.48
ORD0000647,CUST01807,2024-09-25,Delivered,Debit Card,0.0,3.22
ORD0000648,CUST01809,2024-10-17,Processing,UPI,0.15,2.66
ORD0000649,CUST01977,2024-10-07,Delivered,Debit Card,0.0,9.96
ORD0000650,CUST01498,2023-11-04,Delivered,Wallet,0.0,9.0
ORD0000651,CUST00195,2024-12-25,Delivered,Wallet,0.1,5.55
ORD0000652,CUST01754,2024-06-14,Delivered,Debit Card,0.0,7.01
ORD0000653,CUST01423,2023-03-02,Delivered,Net Banking,0.05,12.8
ORD0000654,CUST00365,2023-10-23,Processing,Debit Card,0.1,10.52
ORD0000655,CUST00788,2023-12-22,Delivered,Credit Card,0.0,2.08
ORD0000656,CUST01825,2023-03-05,Delivered,PayPal,0.0,10.07
ORD0000657,CUST01187,2024-06-22,Delivered,Debit Card,0.05,11.47
ORD0000658,CUST01268,2024-05-29,Delivered,Net Banking,0.05,11.73
ORD0000659,CUST01405,2024-05-15,Returned,PayPal,0.0,1.13
ORD0000660,CUST00947,2024-12-02,Delivered,Wallet,0.05,5.15
ORD0000661,CUST01656,2024-01-15,Delivered,Net Banking,0.0,8.01
ORD0000662,CUST01623,2023-06-20,Delivered,UPI,0.05,13.14
ORD0000663,CUST01712,2022-11-10,Delivered,UPI,0.0,0.59
ORD0000664,CUST00367,2024-05-17,Delivered,Net Banking,0.0,1.57
ORD0000665,CUST01174,2024-12-12,Delivered,Credit Card,0.1,4.95
ORD0000666,CUST00486,2024-06-04,Delivered,Wallet,0.05,14.92
ORD0000667,CUST01896,2024-08-16,Returned,Credit Card,0.15,0.01
ORD0000668,CUST01557,2024-07-24,Delivered,Net Banking,0.15,5.34
ORD0000669,CUST00600,2023-08-31,Delivered,Debit Card,0.1,12.38
ORD0000670,CUST00967,2023-06-30,Delivered,Credit Card,0.05,0.47
ORD0000671,CUST00098,2023-02-26,Delivered,PayPal,0.0,1.97
ORD0000672,CUST01363,2024-01-09,Processing,UPI,0.05,12.28
ORD0000673,CUST00774,2023-05-12,Returned,PayPal,0.0,13.65
ORD0000674,CUST01910,2024-09-02,Delivered,Debit Card,0.0,1.87
ORD0000675,CUST01909,2024-12-20,Delivered,Credit Card,0.0,3.88
ORD0000676,CUST01109,2024-09-16,Delivered,Net Banking,0.0,3.34
ORD0000677,CUST00462,2024-05-10,Delivered,Debit Card,0.1,4.31
ORD0000678,CUST01518,2024-01-16,Delivered,Credit Card,0.1,13.96
ORD0000679,CUST01891,2024-10-07,Delivered,UPI,0.2,2.36
ORD0000680,CUST00658,2023-10-26,Delivered,Net Banking,0.0,10.03
ORD0000681,CUST01460,2023-10-01,Delivered,Net Banking,0.0,4.92
ORD0000682,CUST00137,2024-09-15,Delivered,Wallet,0.0,0.71
ORD0000683,CUST00918,2024-06-05,Delivered,PayPal,0.05,9.58
ORD0000684,CUST00898,2024-04-30,Delivered,PayPal,0.15,1.68
ORD0000685,CUST00941,2024-11-01,Delivered,Net Banking,0.1,3.05
ORD0000686,CUST01095,2024-01-11,Delivered,Debit Card,0.0,6.32
ORD0000687,CUST01051,2024-10-19,Delivered,Net Banking,0.15,1.02
ORD0000688,CUST01695,2024-12-23,Delivered,Credit Card,0.0,4.7
ORD0000689,CUST00670,2024-11-02,Cancelled,UPI,0.1,12.18
ORD0000690,CUST00871,2024-11-06,Delivered,UPI,0.0,7.45
ORD0000691,CUST01910,2023-02-21,Processing,UPI,0.0,2.05
ORD0000692,CUST01990,2023-10-06,Delivered,Net Banking,0.05,11.85
ORD0000693,CUST01135,2024-01-30,Delivered,Net Banking,0.05,13.59
ORD0000694,CUST00839,2024-10-23,Delivered,Wallet,0.0,4.42
ORD0000695,CUST00610,2024-12-13,Delivered,Wallet,0.15,9.23
ORD0000696,CUST01866,2024-12-22,Delivered,UPI,0.1,4.93
ORD0000697,CUST00106,2024-07-20,Delivered,Net Banking,0.05,6.94
ORD0000698,CUST01107,2024-12-09,Delivered,UPI,0.15,13.48
ORD0000699,CUST01876,2023-11-18,Cancelled,PayPal,0.1,11.92
ORD0000700,CUST01072,2024-02-27,Processing,Debit Card,0.0,10.89
ORD0000701,CUST01541,2024-04-18,Returned,Credit Card,0.0,8.67
ORD0000702,CUST01936,2024-11-12,Delivered,Credit Card,0.15,11.07
ORD0000703,CUST00959,2024-07-14,Delivered,Net Banking,0.0,12.92
ORD0000704,CUST01538,2024-02-23,Delivered,Wallet,0.05,0.18
ORD0000705,CUST00250,2024-10-23,Delivered,Credit Card,0.05,3.73
ORD0000706,CUST00499,2024-09-22,Delivered,Wallet,0.05,7.97
ORD0000707,CUST00125,2022-11-17,Delivered,Debit Card,0.1,6.01
ORD0000708,CUST00445,2024-09-04,Delivered,UPI,0.1,8.53
ORD0000709,CUST00124,2022-11-15,Delivered,UPI,0.05,1.36
ORD0000710,CUST01333,2023-11-23,Returned,Debit Card,0.1,8.77
ORD0000711,CUST00778,2024-11-05,Delivered,Net Banking,0.2,0.64
ORD0000712,CUST00966,2024-09-10,Delivered,Debit Card,0.0,8.17
ORD0000713,CUST01873,2023-09-01,Delivered,UPI,0.05,12.11
ORD0000714,CUST00072,2024-12-04,Delivered,UPI,0.2,14.38
ORD0000715,CUST01097,2024-10-24,Cancelled,PayPal,0.05,0.64
ORD0000716,CUST00387,2024-09-11,Delivered,Debit Card,0.0,0.12
ORD0000717,CUST00865,2024-08-16,Cancelled,Credit Card,0.05,3.95
ORD0000718,CUST00238,2024-10-21,Delivered,PayPal,0.0,11.91
ORD0000719,CUST01284,2024-08-19,Delivered,Net Banking,0.0,11.45
ORD0000720,CUST01568,2023-07-23,Returned,PayPal,0.1,1.68
ORD0000721,CUST00929,2023-06-22,Cancelled,UPI,0.0,12.09
ORD0000722,CUST01557,2024-10-25,Cancelled,Debit Card,0.05,8.23
ORD0000723,CUST00440,2024-10-17,Delivered,Credit Card,0.05,12.44
ORD0000724,CUST00026,2024-06-16,Cancelled,Net Banking,0.0,12.39
ORD0000725,CUST01613,2024-10-03,Processing,Credit Card,0.15,9.83
ORD0000726,CUST01252,2024-09-20,Delivered,UPI,0.0,2.01
ORD0000727,CUST00041,2024-05-13,Delivered,Net Banking,0.05,12.58
